Time,weighted_hs,unweighted_hs
Weekday,0.2749003984063745,0.3008255173597713
Weekday,0.26454033771106944,0.2956182702751592
Weekday,0.20440881763527055,0.2284829901163839
Weekend,0.2618510158013544,0.2840464448463256
Weekend,0.2848101265822785,0.3096773425678628
Weekday,0.3142857142857143,0.3284465662239691
Weekday,0.28297872340425534,0.2861641732584356
Weekday,0.31058823529411766,0.3280864935373894
Weekday,0.2694736842105263,0.2776135991161875
Weekday,0.3069679849340866,0.2958619648325575
Weekday,0.253125,0.3056484049757063
Weekday,0.32997481108312343,0.3162564064002683
Weekday,0.2608695652173913,0.2602079983357562
Weekday,0.2616407982261641,0.2602437980102025
Weekday,0.25892857142857145,0.2456086306599404
Weekday,0.2509090909090909,0.2718184927115744
Weekday,0.32754342431761785,0.3449047412557234
Weekday,0.2654639175257732,0.2759285983417504
Weekday,0.24154589371980675,0.247390857581696
Weekday,0.260989010989011,0.2708238195174665
Weekday,0.30424528301886794,0.326242067719469
Weekday,0.2695035460992908,0.2815592970461508
Weekday,0.3693467336683417,0.3606180198956881
Weekday,0.25769230769230766,0.2809430601257693
Weekday,0.2824742268041237,0.2895254430381683
Weekday,0.2860169491525424,0.3089769408048354
Weekend,0.25477707006369427,0.2682397935377695
Weekend,0.25621414913957935,0.2872674708350009
Weekend,0.309462915601023,0.3219229755213725
Weekend,0.3222748815165877,0.3285873143023093
Weekend,0.26005361930294907,0.2903235073878593
Weekend,0.23053892215568864,0.2544744218110889
Weekend,0.3293269230769231,0.3531162843503478
Weekend,0.22505800464037123,0.257893444127717
Weekend,0.23556942277691106,0.240620354132837
Weekend,0.26639344262295084,0.278010283375994
Weekend,0.2885572139303483,0.3076758962243914
Weekday,0.2348993288590604,0.2727869770598975
Weekday,0.29497568881685576,0.2968669811513927
Weekday,0.451063829787234,0.477133096861989
Weekday,0.2454212454212454,0.258987645471426
Weekday,0.2755344418052256,0.2873912755956389
Weekday,0.2942583732057416,0.3536840583209331
Weekday,0.2733485193621868,0.2923179575589381
Weekday,0.3101449275362319,0.3375885624677981
Weekday,0.30217391304347824,0.3296913639481649
Weekday,0.32122905027932963,0.3328363023602961
Weekday,0.3333333333333333,0.3411374557278511
Weekday,0.328125,0.3888471289878753
Weekday,0.35081967213114756,0.3478724025782849
Weekday,0.27617328519855594,0.2767779388484918
Weekday,0.2968036529680365,0.2950383641860475
Weekday,0.29067245119305857,0.305142840513118
Weekend,0.2895174708818636,0.3010894680461731
Weekend,0.259958071278826,0.2838339510117896
Weekday,0.3069306930693069,0.3062969806297605
